date,PLN,EUR,USD,GBP,SEK,NOK,CHF,JPY
2021-12-05,4.069761,0.884628,1,0.755541,9.148537,9.163945,0.918558,113.0425
2021-12-04,4.06388,0.883861,1,0.755715,9.15065,9.185,0.917548,112.805
2021-12-03,4.064797,0.883822,1,0.755572,9.141216,9.17885,0.917552,112.81200297
2021-12-02,4.068992,0.884487,1,0.751897,9.051308,9.096813,0.919788,113.022
2021-12-01,4.08555,0.883466,1,0.753195,9.0884,9.1009,0.920661,112.888
2021-11-30,4.1109,0.882611,1,0.752162,9.0273,9.05479,0.9197,113.30333333
2021-11-29,4.145703,0.885489,1,0.751069,9.062732,9.01557,0.9229,113.80642857
2021-11-28,4.168379,0.885541,1,0.749595,9.148279,9.0605,0.92439,113.7185
2021-11-27,4.163078,0.883392,1,0.749485,9.1582,9.074745,0.923206,113.3249795
2021-11-26,4.163078,0.883392,1,0.74971,9.1582,9.074745,0.923206,113.3249795
2021-11-25,4.176072,0.892122,1,0.751182,9.1151,8.98463,0.935328,115.07575
2021-11-24,4.178323,0.892598,1,0.750193,9.125087,8.961,0.934087,115.41133333
2021-11-23,4.183286,0.889166,1,0.747637,9.037985,8.9018,0.933414,115.14175
2021-11-22,4.188156,0.889561,1,0.746436,8.99311,8.9326,0.9325,114.796
2021-11-21,4.160204,0.88689,1,0.744427,8.95759,8.93336,0.929368,114.14316667
2021-11-20,4.1641,0.885967,1,0.743771,8.956827,8.922273,0.928501,113.99499646
2021-11-19,4.1641,0.885967,1,0.743771,8.956827,8.922273,0.92865,113.99499646
2021-11-18,4.108304,0.879674,1,0.740801,8.867617,8.812478,0.925814,114.28702064
2021-11-17,4.118306,0.883552,1,0.741322,8.862955,8.741825,0.928634,114.1914901
2021-11-16,4.112145,0.8834,1,0.74495,8.898611,8.749409,0.930386,114.904969
2021-11-15,4.089469,0.87974,1,0.745701,8.804033,8.718543,0.925334,114.13275
2021-11-14,4.056,0.874025,1,0.745368,8.76032,8.692391,0.921178,113.985
2021-11-13,4.053211,0.873832,1,0.745434,8.75644,8.693683,0.92115,113.9295
2021-11-12,4.054411,0.873832,1,0.745434,8.75644,8.693683,0.92115,113.90494805
2021-11-11,4.04885,0.873511,1,0.748234,8.71233,8.684608,0.92129,114.0475
2021-11-10,4.01265,0.870633,1,0.745596,8.702487,8.64833,0.918016,113.907
2021-11-09,3.961016,0.862478,1,0.737463,8.5777,8.5091,0.911,112.914
2021-11-08,3.96435,0.862973,1,0.737247,8.5763,8.5023,0.913428,113.255
2021-11-07,3.97625,0.864433,1,0.741206,8.567719,8.547229,0.91202,113.478
2021-11-06,3.97525,0.865688,1,0.740851,8.789025,8.57586,0.912209,113.415
2021-11-05,3.97525,0.865688,1,0.740576,8.789025,8.57586,0.912135,113.415
2021-11-04,3.983356,0.865398,1,0.7403,8.585375,8.551609,0.912657,113.83496452
2021-11-03,3.946179,0.860959,1,0.730242,8.529302,8.492335,0.911199,114.07083333
2021-11-02,3.978285,0.863553,1,0.734355,8.57395,8.525167,0.914921,113.9665
2021-11-01,3.98095,0.862101,1,0.732349,8.519365,8.422645,0.90939,114.093
2021-10-31,3.989036,0.865329,1,0.730834,8.598175,8.456018,0.916187,114.2395
2021-10-30,3.9872,0.86497,1,0.730727,8.591355,8.44257,0.915268,114.01501205
2021-10-29,3.9872,0.86497,1,0.730274,8.591355,8.44257,0.915268,114.01501205
2021-10-28,3.958485,0.855991,1,0.72465,8.511472,8.33263,0.911723,113.617
2021-10-27,3.984535,0.862176,1,0.728233,8.588859,8.423455,0.918187,113.7785
2021-10-26,3.974389,0.862329,1,0.726453,8.614043,8.36439,0.919787,114.185
2021-10-25,3.974762,0.861364,1,0.726544,8.6074,8.351957,0.92,113.768
2021-10-24,3.949382,0.859217,1,0.726691,8.584907,8.3572,0.916668,113.669
2021-10-23,3.952049,0.858959,1,0.726718,8.5731,8.3565,0.916061,113.588
2021-10-22,3.95365,0.858808,1,0.72685,8.5731,8.35157,0.916117,113.47498614
2021-10-21,3.962631,0.860209,1,0.725087,8.603835,8.3653,0.91818,113.845
2021-10-20,3.932305,0.8581,1,0.723484,8.589635,8.3169,0.919077,114.38933333
2021-10-19,3.941375,0.859734,1,0.724953,8.6282,8.351976,0.9232,114.548
2021-10-18,3.948824,0.861063,1,0.728027,8.661476,8.41796,0.923563,114.286
2021-10-17,3.934909,0.862327,1,0.726693,8.608776,8.432824,0.923593,114.3305
2021-10-16,3.93895,0.862091,1,0.727537,8.612445,8.42252,0.923401,114.3805
2021-10-15,3.93895,0.862091,1,0.727537,8.612445,8.42252,0.923401,114.3805
2021-10-14,3.946767,0.862783,1,0.731633,8.63753,8.455594,0.92442,113.834125
2021-10-13,3.944864,0.862307,1,0.731632,8.688107,8.489403,0.924145,113.30797738
2021-10-12,3.97681,0.867225,1,0.73645,8.788654,8.558065,0.930637,113.5385
2021-10-11,3.969546,0.86555,1,0.735816,8.772719,8.585098,0.927653,113.39
2021-10-10,3.980892,0.8647,1,0.73443,8.744589,8.555314,0.927895,112.27597457
2021-10-09,3.9764,0.864286,1,0.734565,8.7338,8.5393,0.92745,112.205
2021-10-08,3.975825,0.864379,1,0.734565,8.73485,8.537027,0.927686,112.2499715
2021-10-07,3.967464,0.865089,1,0.734214,8.782281,8.5748,0.928585,111.663
2021-10-06,3.93715,0.8655,1,0.735781,8.8043,8.57879,0.927827,111.41
2021-10-05,3.97105,0.862389,1,0.733872,8.742482,8.5309,0.928446,111.48800272
2021-10-04,3.954165,0.860696,1,0.73497,8.7286,8.575321,0.925,110.97075
2021-10-03,3.946032,0.861568,1,0.736913,8.738955,8.612574,0.929642,110.9495
2021-10-02,3.949706,0.862519,1,0.73828,8.7486,8.632,0.93038,111.0765
2021-10-01,3.949706,0.862519,1,0.738253,8.7486,8.632,0.93038,111.0765
2021-09-30,3.980355,0.863968,1,0.742391,8.76416,8.752822,0.932615,111.46625
2021-09-29,3.993501,0.861958,1,0.744713,8.800957,8.771,0.934319,111.9385
2021-09-28,3.967395,0.855714,1,0.738465,8.732057,8.660125,0.929176,111.53
2021-09-27,3.93245,0.854991,1,0.729877,8.707464,8.603011,0.925702,110.968
2021-09-26,3.93086,0.852915,1,0.731617,8.63821,8.567492,0.924625,110.769
2021-09-25,3.929485,0.853235,1,0.730727,8.6512,8.5776,0.923507,110.7455
2021-09-24,3.929485,0.853202,1,0.731188,8.6512,8.5776,0.924229,110.7455
2021-09-23,3.927604,0.851825,1,0.72881,8.631665,8.577145,0.92478,110.3295
2021-09-22,3.953346,0.855631,1,0.734414,8.697285,8.664925,0.926454,109.8235
2021-09-21,3.94325,0.853039,1,0.732161,8.6919,8.684,0.92355,109.155
2021-09-20,3.927784,0.852742,1,0.731952,8.672829,8.716072,0.927745,109.44214286
2021-09-19,3.9135,0.852577,1,0.728393,8.675637,8.703526,0.932102,109.97997
2021-09-18,3.9161,0.852813,1,0.727776,8.68425,8.7082,0.932283,109.929
2021-09-17,3.9161,0.852837,1,0.727776,8.68425,8.7082,0.932283,109.929
2021-09-16,3.886949,0.849726,1,0.724744,8.621266,8.634491,0.927319,109.70675
2021-09-15,3.862689,0.846059,1,0.722074,8.5818,8.56817,0.919631,109.3825
2021-09-14,3.8565,0.847135,1,0.724222,8.610112,8.647505,0.920155,109.71552969
2021-09-13,3.851848,0.846633,1,0.722648,8.6063,8.640583,0.922194,109.99716667
2021-09-12,3.847197,0.846597,1,0.722577,8.6356,8.66355,0.918188,109.905
2021-09-11,3.845887,0.846403,1,0.722805,8.634665,8.6754,0.917797,109.934992
2021-09-10,3.845887,0.84669,1,0.722857,8.634665,8.6754,0.917797,109.934992
2021-09-09,3.842592,0.845795,1,0.722627,8.611853,8.677766,0.916575,109.773
2021-09-08,3.822704,0.846099,1,0.72639,8.629315,8.7106,0.92189,110.223
